year,oshpd_id2,oshpd_id,county_name,facility_name,license_type_desc,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate__desc,assembly__desc,mssa_name,mssa_designation,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Prison_Jail,Psychiatric_Care,Rehab,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Invalid_Blank_Disp,Not_Defined_Elsewhere,Residential_Care,Other_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Perinatal_Disorders,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Births,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,EC_None,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Other_Unk,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Other_Race,a_Unknown_Race,a_White,a_Native_American_Eskimo_Aleut,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Not_Defined_Elsewhere,a_Childrens_or_Cancer,a_Invalid_Blank_Disp,a_Prison_Jail,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_Birth_Defects,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Other_Reasons,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_All_Pregnancies,a_DX_Births,a_DX_Eye_Disorders,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Intentional_SelfHarm,a_ECM_Legal_War_Terrorism,a_ECM_Med_Device_Advrs_Incident,a_ECM_Medical_Misadventures,a_ECM_Natural_Envrnmntl_Factors,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_W_Inanimate_Animate_Object,a_EC_None,a_ECM_Undetermined_Intent,a_ECM_NonTrans_Drowning_Subm,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2016,106420493,420493,SANTA BARBARA,MARIAN REGIONAL MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,32,N/A,N/A,1400 EAST CHURCH STREET,SANTA MARIA,93454,300-499,19,35,ORCUTT/SANTA MARIA,Urban,37117,29776,,11507,8133,10457,8710,6375,6387,4988,3322,3862,3152,,1371,1287,42043,65,475,646,21006,222,370,43,53,953,282,6,64798,77,2,42,4,,29,12,,,29777,11638,1904,19641,3670,263,2289,38,223,160,1223,4267,1944,928,810,3609,2832,12824,2427,4504,1466,1815,129,8210,2949,14245,1,31,4797,1901,489,46,20,27,164,,2258,1472,16,2903,52768,1,66893,439,48816,17638,3569,3542,2,189,422,530,565,1060,1209,1064,1754,138,182,,224,133,2930,47,55,3712,12,139,57,263,1172,175,27,132,88,4094,950,,4,1,,11,,,1975,3539,191,1353,55,,3,78,151,1188,1232,20,322,336,1288,790,81,154,224,3,704,107,285,118,,6,23,282,573,125,25,5,1,4,2,11,44,431,56,5551,3,,7113,48,5789,1276
2016,106420514,420514,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,25,N/A,N/A,400 W. PUEBLO STREET,SANTA BARBARA,93102,300-499,19,37,GOLETA NORTH/MISSION CANYON/MONTECITO/RIVIERA/SANTA BARBARA NORTH,Urban,20134,19713,2,3552,3463,6562,5080,4641,5110,4318,2739,3490,894,,752,1190,13161,52,117,351,24226,145,1160,1,47,442,699,14,36834,277,,19,14,3,163,31,,,13600,12027,1407,9457,3358,,824,14,111,111,1126,2404,623,546,402,1733,931,8560,3696,2247,1248,1561,54,2809,1378,9471,,195,3091,1375,336,59,19,6,97,2,1211,1075,15,1875,30492,1,39849,369,34160,5320,3984,4009,,189,502,478,707,1243,1336,1250,1989,123,176,,133,200,1638,10,43,5957,12,61,115,273,368,190,37,344,63,5351,1140,2,30,,,16,,3,1045,4291,864,1580,213,,23,95,243,1483,1147,6,231,286,850,776,1124,193,282,7,653,145,368,40,1,7,33,343,585,78,15,16,,16,4,9,73,519,30,6305,,,7993,78,7192,723
2016,106420522,420522,SANTA BARBARA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Standby,8,SMALL/RURAL,N/A,2050 VIBORG ROAD,SOLVANG,93463,1-49,19,37,BUELLTON/LOS OLIVOS/SANTA YNEZ/SOLVANG,Rural,4465,3919,,765,764,910,890,783,1078,1016,946,1117,115,,104,108,1756,92,13,29,6282,327,49,1,4,83,5,,7563,19,,2,2,2,318,8,,1,2147,3210,460,2057,510,,75,,34,18,316,541,223,152,77,433,170,2256,284,527,208,177,4,772,320,1797,,37,814,228,26,8,5,1,39,,363,270,1,638,5954,,8384,57,7761,566,119,85,,2,4,5,8,17,26,33,109,,,,1,,14,1,,187,1,9,,6,15,7,,,2,121,42,,2,,,,,,16,161,7,20,,,,2,6,27,14,,12,27,28,11,4,9,2,,45,7,10,,,,,2,17,1,,,,,,,1,19,,164,,,204,2,198,4
2016,106430705,430705,SANTA CLARA,REGIONAL MEDICAL OF SAN JOSE,Hospital,Investor - Corporation,Basic,42,N/A,N/A,225 NORTH JACKSON AVENUE,SAN JOSE,95116,200-299,15,27,BERRYESSA/EAST SAN JOSE/MILPITAS EAST,Urban,44863,37473,,12707,10349,14652,12559,10282,8675,5300,3028,2469,2315,,14695,3501,51063,10,609,1,12457,1050,1842,12,164,299,187,2,78608,49,2,1,,,74,14,30,2,52005,9094,967,11162,9108,,2171,16,184,141,1277,5328,2552,783,1084,5310,4011,18957,3192,4793,1629,1828,53,9813,3277,15937,,300,5030,3743,1180,31,36,16,304,2,4983,693,8,4725,61285,,82336,5806,57727,18803,7321,7033,,261,930,1010,1316,2149,2381,2591,3587,50,79,,5114,601,5226,193,,3219,1,305,455,587,1407,206,19,142,27,8870,2257,16,54,,,9,,,4402,6706,327,2624,294,1,5,162,281,3034,1639,38,723,995,1747,1788,183,257,379,13,1364,297,927,493,5,15,9,352,837,374,97,21,3,68,5,11,171,364,116,11932,3,,14354,3371,8939,2044
2016,106430763,430763,SANTA CLARA,EL CAMINO HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,28,N/A,N/A,2500 GRANT ROAD,MOUNTAIN VIEW,94040,300-499,13,24,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,27306,22690,,5450,4547,6737,7577,6172,5787,4402,3441,4845,1038,,10588,1849,11068,21,3852,380,22238,630,733,3,86,61,175,19,47441,444,51,100,29,3,214,5,2,,13181,10232,2140,20634,3809,,905,14,149,100,1379,2978,1220,702,621,2822,1183,12149,2014,3205,1586,1108,63,4375,1594,11828,1,186,2139,721,103,20,6,15,110,4,1444,525,4,1684,43034,1,49996,2580,42571,4845,5002,4009,,85,487,712,729,1073,1341,1522,3022,34,6,,2066,288,853,454,20,5328,2,99,139,389,1110,237,25,159,20,4874,1950,3,5,1,,,,,871,5077,451,2493,119,,5,149,293,1622,1346,10,327,489,1060,888,624,170,215,6,954,238,261,321,9,4,20,448,686,45,6,9,,92,4,11,138,823,27,6721,1,,9011,882,7818,311
2016,106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,Hospital,Investor - Corporation,Basic,25,N/A,N/A,2425 SAMARITAN DRIVE,SAN JOSE,95124,300-499,15,28,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,Urban,27661,20289,,5790,4828,6427,6924,5948,5857,4026,3276,3795,1079,,5548,1487,10764,20,4559,100,25472,301,347,18,56,3,196,38,46743,76,1,3,2,,96,8,56,6,12096,9449,786,22898,2721,,1989,11,167,129,1255,3085,924,627,545,2842,1127,11352,1666,3137,1140,757,49,4354,1579,11213,2,289,4173,1465,222,22,2,12,150,5,2601,348,5,3145,35509,2,47950,1306,45167,1477,6777,4053,,197,838,1902,727,1111,1267,1637,2744,144,263,,1916,262,1306,914,12,6418,2,112,106,391,787,193,34,220,24,7291,1601,18,47,6,,,,,997,4961,233,4442,196,1,9,120,263,1777,1390,13,369,470,1112,787,219,245,327,3,849,197,409,2229,5,8,29,263,595,24,4,,,48,3,9,94,243,19,9528,,,10830,671,9913,246
2016,106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,23,N/A,N/A,2105 FOREST AVENUE,SAN JOSE,95128,300-499,10,28,SAN JOSE NORTHWEST,Urban,25201,19941,1,7446,5079,7795,6768,5085,4428,2768,1911,2396,1467,,6135,2065,24981,17,927,81,10937,436,1589,,48,5,87,2,42707,209,7,,4,,8,,41,,24171,5708,1536,9509,4219,,939,7,62,37,595,2274,1355,399,647,2503,951,9547,1122,2850,605,2083,39,5719,2015,11394,,181,3507,1278,316,10,32,3,142,,1345,716,1,2639,34972,1,45143,1393,36480,7270,3069,2630,,90,246,354,401,695,882,1055,1835,74,67,,1326,239,1604,66,,2463,1,81,79,203,383,99,6,24,39,3489,1295,,,,,1,,,872,3088,322,1276,141,,3,68,151,1165,893,7,306,314,805,457,70,157,148,5,643,198,220,62,1,2,24,130,338,22,5,,1,3,4,5,52,351,26,4761,1,,5699,633,4585,481
2016,106430883,430883,SANTA CLARA,SANTA CLARA VALLEY MEDICAL CENTER,Hospital,City or County,Comprehensive,24,N/A,Teaching,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,500+,15,28,SAN JOSE NORTHWEST,Urban,37563,39604,4,3313,4924,14685,14224,12860,14197,8535,2449,1237,747,,8332,5721,35465,129,8154,208,19162,155,5619,2,85,835,2615,20,66701,221,4,28,8,,190,688,,,44298,6027,5890,14097,6859,,1815,26,147,74,1660,3968,1576,1015,1561,4385,1461,12678,2981,7325,1395,3042,41,5745,3788,22488,,1,86,482,41,2,12,,35,,9,6219,2,133,70149,,77171,4944,57619,14608,5940,8304,1,387,1196,1475,2141,3345,2823,1341,1136,98,303,,2500,936,5568,813,45,4353,30,150,433,320,51,171,103,116,142,10711,1550,2,248,3,,188,56,1,7154,1984,853,1867,2387,,12,187,378,2042,1899,55,770,568,1791,2214,968,357,463,19,895,410,1052,106,1,44,14,533,715,657,149,55,7,18,1,162,251,1216,135,10341,2,3,14245,1875,9976,2394
2016,106430905,430905,SANTA CLARA,STANFORD HEALTH CARE,Hospital,Non-profit Corporation (incl. Church-related),Basic,54,N/A,Teaching,300 PASTEUR DRIVE,PALO ALTO,94305,500+,13,24,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,28109,24508,8,9787,6839,8169,6726,4999,5028,3878,2533,2146,2520,,7599,3626,18993,66,5079,677,16585,246,1,,55,36,173,7,48961,149,2801,43,4,31,118,,,,5937,4364,20194,18767,3361,2,1178,46,342,189,921,2752,1006,657,829,2629,1447,10063,1723,4308,1411,1535,155,3622,1682,16130,,385,4066,2097,265,33,15,22,142,9,1610,1231,10,2594,40138,8,52625,1775,41482,9368,5901,5796,3,156,981,1062,1229,1881,2317,1907,2167,,,,1928,821,2000,807,150,5968,26,194,,422,2095,315,84,191,3,6737,1638,,,5,,9,7,,2036,5576,710,2945,433,,26,243,857,1774,1600,9,565,428,1224,1890,626,396,405,74,821,191,498,52,,21,,1275,875,418,43,23,4,104,3,16,186,1734,79,6935,5,,11700,867,9950,883
2016,106431506,431506,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SAN JOSE,Hospital,Non-profit Corporation (incl. Church-related),Basic,25,N/A,N/A,250 HOSPITAL PARKWAY,SAN JOSE,95119,200-299,17,29,NEW ALMADEN/SAN JOSE SOUTHWEST,Urban,30433,25385,,6037,5343,8438,7236,6503,6754,5157,4513,4651,1186,,6869,2875,23303,221,1141,838,20571,381,1317,41,86,17,451,32,52761,291,3,215,64,1,145,13,,,8816,12051,913,29708,4328,2,967,9,210,80,1758,3494,1236,888,705,3004,1045,11655,1903,3156,1340,1745,35,5175,1867,15546,,256,3784,1551,353,44,3,20,178,1,2124,1275,270,3141,42814,4,55818,1051,50359,4408,2452,2578,,62,240,331,371,719,931,1094,1273,6,3,,723,184,1410,37,16,2641,19,289,52,215,641,132,14,8,41,3099,506,3,28,1,,,,1,323,2935,27,1675,70,,2,76,115,1127,813,,166,196,1120,422,50,89,75,,400,96,114,160,1,4,4,140,343,34,7,2,,10,1,7,55,217,52,4157,5,,5030,173,4577,280
2016,106434138,434138,SANTA CLARA,ST. LOUISE REGIONAL HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,8,N/A,N/A,9400 NO NAME UNO,GILROY,95020,50-99,17,30,GILROY/MORGAN HILL/RUCKER/SAN MARTIN,Rural,13978,11612,1,3844,3273,3938,3459,2978,2914,1922,1377,1103,783,,411,434,14858,9,816,9,9054,843,711,,38,148,6,,23654,135,3,,,,,1,52,,14642,3092,1108,5830,919,,454,2,35,22,559,1713,826,295,277,1622,691,5612,744,1693,565,1049,17,2981,1122,5312,,10,1782,926,148,7,71,,91,1,1769,365,,1754,18666,1,25591,108,20891,4592,1039,874,,39,90,156,200,272,319,358,454,4,21,,63,17,782,47,1,1001,2,101,34,47,152,56,7,13,,1125,367,,2,7,,1,1,,502,954,104,347,6,,,25,31,293,352,3,145,116,241,189,37,38,49,1,275,45,53,20,,,,44,129,14,1,,,1,2,1,26,53,4,1638,,,1913,28,1614,271
2016,106434153,434153,SANTA CLARA,KAISER FOUNDATION HOSPITAL - SANTA CLARA,Hospital,Non-profit Corporation (incl. Church-related),Basic,32,N/A,N/A,700 LAWRENCE EXPRESSWAY,SANTA CLARA,95051,300-499,10,25,CUPERTINO/RANCHO RINCONADA/SAN JOSE WEST/SARATOGA,Urban,34203,30473,4,7268,5184,8838,8762,7280,7699,6503,5478,6312,1356,,15703,2813,17236,159,1080,472,27217,121,604,18,135,5,576,25,61925,502,1,491,107,,156,14,,,6789,14409,1345,38937,3200,,1299,10,263,118,1836,3189,1059,1097,965,2985,1317,15659,1581,4411,1259,1228,76,4261,2029,20038,,467,5467,1981,315,55,15,28,247,4,3012,1942,17,4922,46207,1,64680,1792,59552,3336,4184,4049,,135,233,388,535,952,1393,1732,2602,105,158,,1657,261,1413,79,28,4779,16,81,44,370,2393,287,16,20,2,3767,1230,5,17,,,1,,,380,5113,27,2614,99,,13,92,180,1834,1256,10,361,325,1748,666,92,151,150,11,699,172,348,97,6,2,20,353,506,33,4,3,,17,13,14,85,553,35,6569,48,,8233,352,7624,257
2016,106440755,440755,SANTA CRUZ,DOMINICAN HOSPITAL,Hospital,Non-profit Corporation (incl. Church-related),Basic,24,N/A,N/A,1555 SOQUEL DRIVE,SANTA CRUZ,95065,200-299,17,29,APTOS/CAPITOLA/LIVE OAK/RIO DEL MAR/SANTA CRUZ,Urban,22965,21525,4,3521,4251,7839,6440,5442,5888,5080,2698,2602,733,,587,957,9390,14,2283,120,31143,353,737,,54,655,542,6,41746,148,23,22,2,13,136,53,4,,19743,8509,891,9761,5590,,934,15,170,105,1133,2942,810,506,528,2615,922,10571,2501,3102,1151,857,27,3508,2162,9935,,134,3431,1809,408,91,27,7,148,3,2125,1875,16,2828,31589,3,44494,87,40791,3616,3581,3723,,79,355,441,653,1128,1576,1245,1696,53,78,,103,102,1060,233,9,5795,2,128,199,194,1123,210,94,308,22,3840,1166,3,4,2,,11,,,1631,4028,94,1461,90,,10,102,198,1466,1110,18,369,376,787,732,294,216,335,5,706,266,257,43,2,2,10,294,576,98,15,10,1,54,1,9,119,1069,64,4989,4,1,7304,18,6777,509
2016,106444013,444013,SANTA CRUZ,WATSONVILLE COMMUNITY HOSPITAL,Hospital,Investor - Corporation,Basic,14,N/A,N/A,75 NIELSON STREET,WATSONVILLE,95076,100-149,17,30,FREEDOM/WATSONVILLE,Urban,16209,13626,,5665,3698,4834,4072,3179,2908,2041,1093,1074,1271,,100,155,22454,2,3,9,7112,268,415,,22,89,232,11,28578,79,28,15,4,,94,,,,19839,3846,571,4512,1067,,945,9,75,32,552,1891,1109,325,365,1845,1135,5465,1153,1633,821,637,36,4103,1388,6316,,127,1691,718,197,76,23,8,82,8,1343,738,10,1207,23607,,29835,93,16329,13413,1731,1197,,110,381,403,219,358,384,375,557,78,63,,26,13,1793,1,,1095,,91,38,38,182,47,21,20,,2075,401,,2,12,,1,,,1329,1197,22,370,10,,1,18,46,290,485,3,119,201,332,177,37,110,62,8,261,74,102,582,2,,18,44,144,6,2,,1,4,,,14,93,5,2615,,,2928,7,1715,1206
2016,106450936,450936,SHASTA,MAYERS MEMORIAL HOSPITAL,Hospital,District,Standby,4,SMALL/RURAL,N/A,43563 STATE HWY. 299 E,FALL RIVER MILLS,96028,100-149,1,1,BURNEY/CASSEL/FALL RIVER MILLS/HAT CREEK/MCARTHUR,Frontier,2165,1886,,411,359,485,428,430,475,516,475,382,90,,17,13,395,221,11,3,3391,96,36,164,9,4,2,,3703,8,,,7,,10,1,11,,1670,1316,89,806,170,,125,1,9,9,196,291,88,99,33,223,119,988,117,219,108,97,2,419,252,656,,16,332,100,40,4,2,5,16,,107,135,,292,3002,,4051,17,3906,128,135,94,,4,23,16,8,22,50,37,61,2,6,,,,17,1,,193,18,6,7,6,,2,,,,155,51,,1,,,1,,,50,138,7,30,4,,,1,2,25,27,,22,14,11,18,3,10,2,1,46,11,6,29,1,,,8,19,1,2,,,,,1,1,31,2,164,,,229,6,217,6
2016,106450940,450940,SHASTA,SHASTA REGIONAL MEDICAL CENTER,Hospital,Investor - Limited Liability Company,Basic,26,N/A,N/A,1100 BUTTE STREET,REDDING,96001,200-299,1,1,REDDING,Urban,21596,18002,,2671,3450,7319,6768,5325,5769,3702,2427,1900,267,,535,890,931,851,1369,351,34671,329,2189,,39,345,609,1,35991,67,2,21,1,,,,4,,21531,9759,1012,5080,2216,,471,6,85,36,828,2805,821,728,394,2190,910,8090,1705,4052,936,1729,1,3636,2691,7484,,56,2374,901,481,52,18,1,120,1,2148,906,31,2169,30339,1,39598,108,39346,144,2815,2967,,33,220,279,530,955,1273,1174,1315,,3,,69,67,112,88,24,5311,111,292,266,215,724,69,11,,1,3452,734,,,,,15,3,,1461,3829,48,402,42,,2,30,74,1359,805,12,179,430,973,454,103,116,174,2,674,186,205,2,,2,,113,418,28,4,2,,6,,6,41,279,32,4853,,,5782,19,5742,21
2016,106450949,450949,SHASTA,MERCY MEDICAL CENTER - REDDING,Hospital,Non-profit Corporation (incl. Church-related),Basic,25,N/A,N/A,2175 ROSALINE AVENUE,REDDING,96001,200-299,1,1,REDDING,Urban,26768,21266,,5906,4506,7943,6793,4990,5845,4440,3234,2926,1451,,803,1005,2556,676,246,542,42206,307,2189,1,84,82,268,8,44780,168,3,73,11,,8,52,,,24623,11484,1394,8716,1815,2,1607,16,135,123,1136,3415,1070,560,467,2634,1076,10208,1497,3297,1101,1235,75,5030,2909,10443,,219,3453,1607,448,80,16,15,155,,2035,1129,7,2323,36547,,48034,351,47260,423,3951,4095,,145,427,469,585,1197,1670,1629,1665,93,166,,145,109,252,29,124,7296,91,283,152,460,1586,172,11,45,21,3969,1338,,3,1,,5,,,1901,4700,308,1045,92,,3,108,232,1556,1037,10,362,485,923,1245,81,181,252,5,951,257,238,89,,9,22,382,679,307,44,9,2,7,3,16,76,504,66,5945,5,1,8046,73,7916,57
2016,106470871,470871,SISKIYOU,MERCY MEDICAL CENTER MT. SHASTA,Hospital,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,N/A,"914 PINE STREET,",MOUNT SHASTA,96067,1-49,1,1,CARRICK/EDGEWOOD/MOUNT SHASTA/WEED,Rural,4611,4151,1,648,848,1149,1106,1154,1113,1205,828,572,140,,138,265,402,87,159,316,7396,288,118,,16,47,40,,8231,16,,3,3,,,1,,,3911,2662,260,1657,272,1,156,3,33,19,313,731,161,149,89,412,143,2180,390,643,232,201,12,837,419,1640,,41,713,344,67,3,3,2,37,,450,206,,559,6338,,8763,34,8672,57,367,291,,14,29,31,52,94,163,146,118,,11,,7,10,15,9,14,597,6,43,11,18,19,29,,3,,482,53,,,,,,,,158,409,10,77,4,,,7,11,74,107,1,30,24,50,93,12,16,6,1,154,37,23,12,,,,24,53,12,,,,1,,2,4,40,8,514,,,658,1,654,3
2016,106474007,474007,SISKIYOU,FAIRCHILD MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,8,SMALL/RURAL,N/A,444 BRUCE STREET,YREKA,96097,1-49,1,1,GAZELLE/GRENADA/HILT/HORNBROOK/YREKA,Rural,6880,6030,,1158,1168,1892,1792,1205,1721,1591,1073,1091,219,,129,157,833,701,94,401,10595,865,154,,42,138,13,,11690,1,,,7,,,,,,5634,3786,755,1782,953,,261,4,44,52,528,1080,298,219,129,821,326,2960,479,782,422,257,7,1504,680,2057,,17,1029,352,108,12,28,1,47,2,450,468,4,707,9685,,12910,61,12748,101,448,488,,13,45,42,71,120,199,189,235,7,15,,6,7,35,16,6,835,31,83,22,23,32,42,5,14,4,625,85,,,,,1,,,216,575,40,77,28,,1,9,4,131,157,,56,50,72,100,5,14,46,,214,32,39,6,,,,16,69,8,3,,,,,3,2,74,6,755,,,936,5,924,7
2016,106480989,480989,SOLANO,KAISER FOUNDATION HOSPITAL & REHAB CENTER - VALLEJO,Hospital,Non-profit Corporation (incl. Church-related),Basic,51,N/A,N/A,975 SERENO DRIVE,VALLEJO,94589,200-299,3,14,VALLEJO,Urban,29944,23670,,5752,5483,8591,6738,5928,6662,5850,3830,3726,1054,,6844,15788,9974,229,1190,1069,18520,275,1417,8,109,113,459,6,50639,178,114,218,36,1,38,3,,,15262,11024,967,20766,5593,2,841,10,232,83,1615,2926,1059,743,728,2247,1034,12234,2021,3972,1549,1466,53,5445,1956,13399,1,240,3637,2062,574,45,66,4,161,,2606,1153,27,3414,39624,1,53614,638,50291,2685,3215,2880,,44,196,314,440,900,1349,1251,1595,3,3,,996,1258,587,43,16,3179,16,193,74,245,1350,209,16,51,3,3324,626,,4,,,,,,641,3730,22,1569,133,,1,95,92,1410,923,10,232,290,1346,438,75,91,140,4,530,130,238,45,3,2,,240,355,19,14,1,,13,5,4,87,357,42,4957,1,,6095,134,5790,171
2016,106481094,481094,SOLANO,SUTTER SOLANO MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,13,N/A,N/A,300 HOSPITAL DRIVE,VALLEJO,94589,100-149,3,14,VALLEJO,Urban,20753,15322,,4187,3009,6033,5593,4862,5235,3486,1589,1246,835,,3988,12808,8620,104,896,363,9296,334,319,36,14,41,187,8,34606,82,13,184,34,1,208,8,,,21958,6132,561,4506,2918,,783,10,150,48,782,2317,982,596,519,2222,1001,6990,947,3483,830,470,24,4819,1780,7322,,98,1940,1322,452,21,39,15,108,,1490,597,86,1829,28077,1,36075,1011,31783,3281,1552,1481,1,16,125,205,331,553,737,503,564,,,,639,836,432,66,23,1029,9,158,103,99,530,77,10,9,6,1476,556,5,5,,,,,,970,1674,23,310,57,,1,55,67,576,456,6,166,139,477,240,46,52,65,1,383,109,162,32,,1,,154,123,7,4,1,1,5,2,2,24,131,20,2558,2,,3034,208,2638,188
2016,106481357,481357,SOLANO,NORTH BAY MEDICAL CENTER,Hospital,Non-profit Corporation (incl. Church-related),Basic,18,N/A,N/A,1200 B. GALE WILSON BLVD.,FAIRFIELD,94533,100-149,3,11,FAIRFIELD,Urban,35847,27806,1,6995,5764,11368,10699,7881,8641,5187,2862,2793,1464,,3182,14819,15525,91,2305,223,27509,868,1883,2,89,719,78,9,58829,317,151,305,16,,125,80,183,,35067,11318,2549,9177,5543,,1675,10,294,125,1550,4026,1453,973,804,3586,1716,12866,2259,4967,1376,1178,80,7108,3068,14540,,388,3773,2045,715,88,100,18,209,3,2848,2442,12,2905,48102,6,63654,1273,56493,5888,3590,3301,,72,327,507,672,1197,1345,1158,1577,26,10,,599,1159,1015,213,9,3888,8,233,183,293,1390,80,7,61,,3471,1110,,6,1,,56,,,1835,3885,146,759,266,,,119,149,1344,899,8,306,566,895,816,95,151,186,4,845,258,170,52,,7,21,328,419,123,32,10,2,18,,7,56,871,39,4982,4,,6891,318,6156,417
2016,106484044,484044,SOLANO,KAISER FOUNDATION HOSPITAL - VACAVILLE,Hospital,Non-profit Corporation (incl. Church-related),Basic,27,N/A,N/A,1 QUALITY DRIVE,VACAVILLE,95688,100-149,3,11,VACAVILLE,Urban,22292,17547,4,4152,4504,5678,4814,4375,5087,4204,3178,3146,705,,3302,5883,8519,210,701,233,20995,129,401,4,30,20,366,15,38408,163,91,140,23,,48,5,,,7296,8613,924,21049,1961,,414,9,145,57,1114,2082,790,586,500,1903,619,10053,1250,2729,985,922,17,3839,1290,10539,,132,2903,1569,211,43,5,2,121,,2766,758,9,3007,28316,1,39843,197,38258,1388,1729,1670,,42,163,203,275,494,735,690,787,1,9,,287,405,414,48,17,2204,24,178,35,174,532,111,12,50,2,1889,408,,1,,,7,,,256,1992,18,1081,52,,2,44,54,578,563,1,132,162,679,480,21,78,47,1,326,86,122,20,,2,1,144,277,119,20,7,,4,,1,45,149,22,2611,,,3399,27,3272,100
