year,oshpd_id2,oshpd_id,county_name,facility_name,control_type_desc,ed_lic_levl_end,ems_station,rural_hospital_desc,teaching_hospital_desc,DBA_ADDRESS1,DBA_CITY,DBA_ZIP_CODE,licensed_bed_size,senate_district_desc,assembly_district_desc,mssa_name,mssa_designation,LICENSE_CATEGORY_DESC,Sex_Female,Sex_Male,Sex_Unk,Age_01_09,Age_10_19,Age_20_29,Age_30_39,Age_40_49,Age_50_59,Age_60_69,Age_70_79,Age_80_,Age_Under_1,Age_Unknown,Asian_Pacific_Islander,Black,Hispanic,Native_American_Eskimo_Aleut,Other_Race,Unknown_Race,White,Acute_Care,Against_Medical_Advice,CAH,Died,Other_Disp,Prison_Jail,Psychiatric_Care,Residential_Care,Routine,SN_IC_Care,Childrens_or_Cancer,Home_Health_Service,Hospice_Care,Not_Defined_Elsewhere,Rehab,Invalid_Blank_Disp,Disaster_Care_Site,Medi_Cal,Medicare,Other_Payer,Private_Coverage,SelfPay,Unknown_Payer,DX_All_Pregnancies,DX_Birth_Defects,DX_Births,DX_Blood_Disorders,DX_Cancer,DX_Circulatory_System,DX_Digestive_System,DX_Ear_Disorders,DX_Endocrine_Diseases,DX_Eye_Disorders,DX_Genitourinary_System,DX_Infections,DX_Injuries_Poisonings,DX_Mental_Disorders,DX_Musculoskeletal_System,DX_Nervous_System,DX_Other_Reasons,DX_Respiratory_System,DX_Skin_Disorders,DX_Symptoms,DX_Perinatal_Disorders,ECM_Abnormal_Reaction_Later_Cx,ECM_Accidental_Falls,ECM_All_Transport_Types,ECM_Assault,ECM_Intentional_SelfHarm,ECM_Legal_War_Terrorism,ECM_Med_Device_Advrs_Incident,ECM_Natural_Envrnmntl_Factors,ECM_NonTrans_Drowning_Subm,ECM_None,ECM_Other_Factors,ECM_Supplementary_Factors,ECM_Undetermined_Intent,ECM_W_Inanimate_Animate_Object,ECM_Medical_Misadventures,ED_Visit,All_Other_Languages,English,Spanish,a_Sex_Female,a_Sex_Male,a_sex_Unknown,a_Age_10_19,a_Age_20_29,a_Age_30_39,a_Age_40_49,a_Age_50_59,a_Age_60_69,a_Age_70_79,a_Age_80_,a_Age_Under_1,a_Age_01_09,a_Age_Unknown,a_Asian_Pacific_Islander,a_Black,a_Hispanic,a_Native_American_Eskimo_Aleut,a_Other_Race,a_Unknown_Race,a_White,a_Acute_Care,a_Against_Medical_Advice,a_Died,a_Home_Health_Service,a_Hospice_Care,a_Prison_Jail,a_Psychiatric_Care,a_Rehab,a_Residential_Care,a_Routine,a_SN_IC_Care,a_CAH,a_Childrens_or_Cancer,a_Not_Defined_Elsewhere,a_Invalid_Blank_Disp,a_Other_Disp,a_Disaster_Care_Site,a_Medi_Cal,a_Medicare,a_Other_Payer,a_Private_Coverage,a_SelfPay,a_Unknown_Payer,a_DX_All_Pregnancies,a_DX_Blood_Disorders,a_DX_Cancer,a_DX_Circulatory_System,a_DX_Digestive_System,a_DX_Ear_Disorders,a_DX_Endocrine_Diseases,a_DX_Eye_Disorders,a_DX_Genitourinary_System,a_DX_Infections,a_DX_Injuries_Poisonings,a_DX_Mental_Disorders,a_DX_Musculoskeletal_System,a_DX_Nervous_System,a_DX_Respiratory_System,a_DX_Skin_Disorders,a_DX_Symptoms,a_DX_Birth_Defects,a_DX_Births,a_DX_Other_Reasons,a_DX_Perinatal_Disorders,a_ECM_Abnormal_Reaction_Later_Cx,a_ECM_Accidental_Falls,a_ECM_All_Transport_Types,a_ECM_Assault,a_ECM_Med_Device_Adverse_Inciden,a_ECM_Natural_Environmental_Fact,a_ECM_None,a_ECM_Other_Factors,a_ECM_Supplementary_Factors,a_ECM_Undetermined_Intent,a_ECM_W_Inanimate_Animate_Object,a_ECM_Intentional_SelfHarm,a_ECM_Medical_Misadventures,a_ECM_NonTrans_Drowning_Subm,a_ECM_Legal_War_Terrorism,Inpatient_from_ED,a_All_Other_Languages,a_English,a_Spanish
2017,106394009,394009,SAN JOAQUIN,KAISER FOUNDATION HOSPITAL - MANTECA,Non-profit Corporation (incl. Church-related),Basic,13,,,1777 WEST YOSEMITE AVENUE,MANTECA,95337,50-99,District 5,District 12,LATHROP/MANTECA,Urban,General Acute Care Hospital,44818,37185,1,9029,8502,12044,10969,10186,10530,8247,6097,4678,1722,,6215,7154,30552,473,1701,687,35222,1929,2213,15,47,,8,363,21,76539,346,4,76,111,284,48,,,12021,16137,1652,47667,4527,,1347,14,1,391,152,2327,5053,1930,1248,904,4231,1648,16240,1702,6262,1953,2428,8999,2863,22242,69,354,4982,2574,358,42,18,82,238,2,63370,4253,631,3,5094,3,82004,858,75674,5472,2800,2823,,83,252,324,537,873,1185,1156,1034,61,118,,459,498,1347,29,47,6,3237,317,52,181,521,147,1,14,15,8,3648,710,,,9,,,,214,3111,23,2212,63,,55,97,64,1066,971,2,293,4,292,1378,339,30,76,90,585,95,166,4,,4,12,166,300,24,2,2,2,4799,55,222,18,33,,,,,5623,79,5262,282
2017,106400466,400466,SAN LUIS OBISPO,"MARIAN REGIONAL MEDICAL CENTER, ARROYO GRANDE",Non-profit Corporation (incl. Church-related),Basic,14,,,345 SOUTH HALCYON ROAD,ARROYO GRANDE,93420,50-99,District 17,District 35,ARROYO GRANDE/NIPOMO/OCEANO/PISMO BEACH,Rural,General Acute Care Hospital,13774,11269,,2322,2557,3320,3081,2808,3034,2831,2460,2292,337,1,346,228,6035,45,1783,1113,15493,450,134,4,11,,112,93,,24158,56,,9,1,14,1,,,1724,6720,718,14619,1228,34,413,7,,59,29,631,1483,534,308,295,1505,542,5833,888,2024,496,300,2901,1276,5514,5,4,2113,984,129,31,6,1,111,1,18598,1301,158,,1606,,25043,95,23396,1552,954,909,,14,58,108,129,228,325,425,576,,,,35,10,214,5,118,96,1385,92,50,57,439,80,1,6,91,14,749,283,,,1,,,,292,1202,33,317,18,1,5,25,22,280,329,3,87,3,107,378,210,26,33,71,222,26,35,,,1,,49,184,18,,,5,1500,16,82,,8,1,,,,1863,4,1798,61
2017,106400480,400480,SAN LUIS OBISPO,FRENCH HOSPITAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,14,,,1911 JOHNSON AVENUE,SAN LUIS OBISPO,93401,50-99,District 17,District 35,SAN LUIS OBISPO,Rural,General Acute Care Hospital,9848,8470,,862,1248,2373,2165,1842,2306,2642,2310,2445,125,,257,253,2231,89,658,688,14142,171,72,1,20,,42,134,4,17780,39,,19,12,21,3,,,831,6572,670,9551,656,38,283,4,,87,60,871,1126,275,277,178,986,361,3420,709,1369,403,230,1828,856,4988,7,6,1393,447,99,35,3,2,31,,14516,760,135,,890,1,18318,132,17600,586,1226,1410,,8,55,116,145,329,540,588,855,,,,40,30,134,8,94,181,2149,52,30,97,570,176,14,14,44,33,1127,478,,,1,,,,295,1794,69,439,26,13,9,55,80,632,401,4,101,3,145,430,193,29,37,88,297,47,80,4,,1,,152,161,15,3,,4,2180,17,87,,13,1,2,,1,2636,22,2572,42
2017,106400524,400524,SAN LUIS OBISPO,SIERRA VISTA REGIONAL MEDICAL CENTER,Investor - Corporation,Basic,9,,,1010 MURRAY STREET,SAN LUIS OBISPO,93405,150-199,District 17,District 35,SAN LUIS OBISPO,Rural,General Acute Care Hospital,12135,10792,1,2105,2732,4564,3166,2224,2567,2239,1375,1398,558,,458,428,3484,17,1759,211,16571,252,95,3,24,,,112,,22174,98,3,97,11,,2,57,,7550,4458,1014,8419,1486,1,973,8,,88,46,448,1257,355,399,259,1010,401,5275,1288,1479,463,727,2050,975,5403,24,108,1826,908,176,37,13,6,58,3,17819,532,229,2,1211,,22928,88,22206,634,1428,1371,,118,294,269,248,350,464,381,510,46,119,,48,44,333,3,121,13,2237,70,68,70,394,52,66,6,70,25,1524,450,,4,,,,,618,1243,90,801,47,,189,39,59,228,391,8,112,4,111,376,515,59,75,81,335,76,132,3,1,2,3,71,225,149,17,1,3,2127,16,156,,24,8,1,1,,2799,7,2713,79
2017,106400548,400548,SAN LUIS OBISPO,TWIN CITIES COMMUNITY HOSPITAL,Investor - Corporation,Basic,23,SMALL/RURAL,,1100 LAS TABLAS ROAD,TEMPLETON,93465,100-149,District 17,District 35,ATASCADERO/TEMPLETON,Urban,General Acute Care Hospital,17626,14271,3,3496,3248,4502,4378,3238,3920,3541,2569,2386,622,,280,762,6786,27,687,514,22844,423,245,1,30,,,119,1,30754,67,8,233,17,,2,,,12430,7509,1504,8478,1955,24,696,4,,142,84,876,2012,667,637,345,1739,488,7305,990,2459,688,538,3732,1359,7112,27,26,2672,973,188,48,21,12,110,5,24413,857,658,13,1903,1,31900,118,29485,2297,1580,1638,,37,136,219,268,455,611,592,897,2,1,,31,89,348,4,52,42,2652,81,38,101,815,82,123,46,21,13,1295,603,,,,,,,505,1959,216,494,44,,26,19,51,383,590,2,192,1,223,399,356,69,85,72,514,131,102,,2,1,,93,286,33,5,6,3,2481,22,262,,24,1,1,,1,3218,7,3086,125
2017,106410782,410782,SAN MATEO,SAN MATEO MEDICAL CENTER,City or County,Basic,15,,,222 WEST 39TH AVENUE,SAN MATEO,94403,200-299,District 13,District 22,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,Urban,General Acute Care Hospital,18386,18779,,2385,2860,6160,7051,6483,5897,3719,1443,691,476,,2552,1059,22859,90,1269,370,8966,459,245,,12,83,632,828,,34501,61,,1,5,337,1,,,26744,3669,2717,1696,2339,,869,6,,64,77,628,2011,1004,635,727,2130,995,5384,2144,3766,544,767,4037,2153,9208,16,23,1402,689,303,70,56,5,96,,31453,1243,358,,1467,,37165,1417,18542,17206,1067,1498,,41,227,321,356,592,484,313,222,,9,,254,123,1548,8,49,18,565,105,86,42,66,26,51,171,11,1,1721,283,,1,1,,,,1435,813,34,87,196,,14,21,40,341,468,4,143,3,167,253,140,460,53,46,256,109,41,1,,5,,27,81,5,2,,3,2227,11,193,,12,4,,,,2565,159,1632,774
2017,106410806,410806,SAN MATEO,KAISER FOUNDATION HOSPITAL - SOUTH SAN FRANCISCO,Non-profit Corporation (incl. Church-related),Basic,19,,,1200 EL CAMINO REAL,SOUTH SAN FRANCISCO,94080,100-149,District 13,District 19,BRISBANE/BURLINGAME NORTHEAST/COLMA/DALY CITY EAST/MILLBRAE EAST/SAN BRUNO/SOUTH SAN FRANCISCO,Urban,General Acute Care Hospital,19316,18001,4,3174,2773,5076,4648,4155,4782,4395,3648,4182,488,,11279,2434,10426,104,1461,440,11177,310,181,1,21,,67,187,5,35892,218,5,320,46,50,18,,,3615,9264,1107,20317,3018,,369,6,,134,60,1058,2079,683,769,580,1825,768,8531,1330,2621,721,647,3761,1414,9953,12,223,2920,1105,267,16,13,16,139,1,27189,2412,459,,2560,1,37321,1430,32851,3040,2065,2288,,17,106,173,245,469,803,991,1549,,,,1472,254,706,14,31,9,1867,249,20,172,887,165,,,37,,2282,523,,,16,,,2,165,2926,14,1180,68,,9,43,79,828,741,2,185,3,181,1195,286,41,61,66,360,85,183,5,,,,149,310,16,4,18,21,3506,79,222,1,24,1,2,,,4353,288,3798,267
2017,106410817,410817,SAN MATEO,SETON MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,18,,,1900 SULLIVAN AVENUE,DALY CITY,94015,300-499,District 11,District 19,BROADMOOR VILLAGE/DALY CITY WEST/SAN BRUNO NORTHWEST/SERRAMONTE/WESTBOROUGH,Urban,General Acute Care Hospital,12467,10183,1,1774,1974,3822,3040,2703,2886,2480,1905,1861,206,,2539,683,12667,67,922,158,5615,256,519,,53,5,55,6,29,21556,170,,,,1,1,,,9921,4623,803,5698,1490,116,261,1,,25,21,537,1147,471,240,309,1367,841,4908,886,1645,505,665,2325,1064,5430,3,102,1687,686,211,3,16,2,79,1,17052,1131,323,3,1354,1,22651,3347,17412,1892,2479,2112,,12,93,101,281,499,806,1111,1688,,,,2069,219,706,5,53,29,1510,119,57,249,431,115,,1,19,81,2523,994,1,,1,,,,653,3337,196,332,73,,2,45,99,1176,603,13,165,2,259,566,347,27,95,129,739,100,219,3,,2,,193,305,10,1,7,7,3711,31,312,,13,,1,,,4591,1421,2830,340
2017,106410828,410828,SAN MATEO,SETON COASTSIDE,Non-profit Corporation (incl. Church-related),Standby,7,SMALL/RURAL,,600 MARINE BOULEVARD,MOSS BEACH,94038,100-149,District 13,District 22,EL GRANADA/HALF MOON BAY/MIRAMAR/MONTARA/MOSS BEACH/PRINCETON BY THE SEA/SKYLINE,Rural,General Acute Care Hospital,1432,1248,,347,317,363,331,312,373,328,194,71,44,,10,11,1577,2,37,20,1023,103,88,,,,,,,2488,1,,,,,,,,1156,404,122,812,185,1,13,1,,2,,33,109,124,13,45,117,99,825,60,139,60,73,410,154,403,,,224,72,11,1,,,14,,1821,194,21,,322,,2680,31,1942,707,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2017,106410852,410852,SAN MATEO,MILLS-PENINSULA MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,23,,,1501 TROUSDALE DRIVE,BURLINGAME,94010,200-299,District 13,District 22,BURLINGAME HILLS/BURLINGAME SOUTHWEST/HILLSBOROUGH/HILLSDALE/MILLBRAE WEST/SAN BRUNO CENTRAL/SAN MAT,Urban,General Acute Care Hospital,22484,19284,4,4199,3680,5207,5534,4669,5462,4320,3513,4453,735,,7408,1969,10416,49,2134,555,19241,438,267,8,60,,40,320,61,40199,201,7,105,32,19,15,,,11920,10337,1204,15296,3015,,783,7,,96,83,973,2151,914,604,563,1971,807,9912,2397,2770,966,521,4092,1453,10662,47,166,4100,1108,220,43,20,26,156,,31056,1740,472,9,2656,,41772,1673,37350,2749,3898,3549,1,295,334,419,506,883,1166,1300,2535,6,4,,1389,275,955,12,234,92,4491,155,117,184,1363,415,2,32,44,68,3957,1104,,1,6,,,,872,4635,69,1693,179,,47,87,159,1359,944,9,222,7,324,1478,712,927,145,178,570,133,136,5,,3,3,287,617,34,7,19,14,5939,72,350,4,43,60,,,2,7448,496,6701,251
2017,106410891,410891,SAN MATEO,SEQUOIA HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,16,,,170 ALAMEDA DE LAS PULGAS,REDWOOD CITY,94062,200-299,District 13,District 22,BELMONT/DEVONSHIRE/EMERALD LAKE/FARM HILLS/PALOMAR PARK/SAN CARLOS WEST/THE HIGHLANDS,Urban,General Acute Care Hospital,9651,7413,2,1657,1559,2059,2103,1906,2283,1779,1514,1983,223,,1231,599,4325,3,698,347,9863,13,99,5,19,,6,12,22,16776,42,21,28,7,16,,,,4629,4354,376,6727,939,41,260,6,,37,30,361,936,440,169,215,948,312,4250,464,1118,482,312,1871,615,4230,10,37,1458,437,69,4,1,3,54,,12960,679,273,2,1088,1,17066,108,15215,1743,1179,1033,,7,47,74,125,250,334,492,882,1,,,163,53,220,1,67,33,1675,15,8,85,257,57,,4,7,25,1392,353,1,5,3,,,,184,1522,9,473,20,4,19,34,47,535,350,,69,3,101,326,222,15,43,39,289,60,55,2,1,2,,95,200,7,2,2,,1816,7,68,1,12,1,1,,,2212,31,2073,108
2017,106414139,414139,SAN MATEO,KAISER FOUNDATION HOSPITAL - REDWOOD CITY,Non-profit Corporation (incl. Church-related),Basic,24,,,1100 VETERANS BLVD.,REDWOOD CITY,94063,100-149,District 13,District 22,ATHERTON/LINDENWOOD/MENLO OAKS/MENLO PARK/REDWOOD CITY CENTRAL/SHARON HEIGHTS/WEST MENLO PARK/WOODSI,Urban,General Acute Care Hospital,15328,14551,2,2809,2435,3982,3934,3408,3827,3190,2678,3046,572,,4260,1703,8870,86,683,577,13702,86,348,11,32,,88,177,8,28660,158,8,176,49,66,14,,,3769,6887,919,16491,1815,,467,4,,99,56,852,1335,578,416,433,1318,665,7869,871,1912,653,982,2401,957,7991,22,128,2510,973,146,13,31,16,96,1,20893,2025,672,5,2371,1,29881,539,26215,3127,1645,1804,,19,128,172,232,429,614,698,1154,2,1,,563,201,537,6,42,21,2079,149,55,137,726,176,6,8,23,,1733,435,1,,,,,,168,2113,15,1083,70,,35,41,103,748,579,4,91,3,116,766,278,52,69,80,270,83,126,2,,1,2,87,216,14,2,25,2,2829,50,195,3,26,,,,,3449,120,3111,218
2017,106420483,420483,SANTA BARBARA,GOLETA VALLEY COTTAGE HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,23,,,351 SOUTH PATTERSON AVENUE,SANTA BARBARA,93111,50-99,District 19,District 37,GOLETA SOUTH/ISLA VISTA/SANTA BARBARA SOUTH,Urban,General Acute Care Hospital,11651,10359,,1637,3137,4889,2223,1867,2456,2066,1545,1950,240,,1031,634,6804,36,260,138,13107,185,158,,4,,195,12,13,20079,23,,6,9,1315,3,8,,6445,12892,676,346,1651,,225,9,,71,26,532,1339,451,271,271,1234,786,5693,1352,1232,546,730,2113,992,4132,5,97,1965,687,173,33,10,9,97,1,15408,1215,669,9,1635,2,22010,188,19855,1967,244,228,,18,38,37,25,58,59,69,168,,,,11,5,94,1,4,1,356,36,,4,30,10,7,2,6,1,272,103,,,1,,,,92,256,13,101,10,,1,3,1,29,58,,23,,27,94,122,11,15,7,46,28,7,,,,,16,92,12,1,2,1,308,11,18,,11,,,,,472,5,420,47
2017,106420491,420491,SANTA BARBARA,LOMPOC VALLEY MEDICAL CENTER,District,Basic,10,SMALL/RURAL,,1515 E. OCEAN AVENUE,LOMPOC,93436,50-99,District 19,District 35,LOMPOC/MISSION HILLS/VANDENBERG,Rural,General Acute Care Hospital,12873,10024,1,3063,2461,4247,3230,2418,2563,1784,1241,1239,652,,287,1611,10013,43,942,277,9725,545,1161,1,22,,203,162,24,20556,114,2,86,11,3,8,,,12241,4301,1783,3401,1172,,672,4,,68,18,541,1184,581,308,226,1063,469,4432,629,1243,549,1613,2706,981,5599,12,51,1591,524,172,55,15,4,69,1,17669,1005,519,2,1221,,22898,63,20345,2490,742,762,,24,89,101,149,228,245,267,363,14,24,,33,99,410,1,31,40,890,59,88,31,142,37,58,2,,78,847,113,,49,,,,,368,837,107,176,16,,20,15,22,227,291,4,84,,84,191,107,33,18,38,255,47,65,1,,1,1,32,79,7,3,10,2,1188,18,156,,4,2,1,,2,1504,3,1393,108
2017,106420493,420493,SANTA BARBARA,MARIAN REGIONAL MEDICAL CENTER,Non-profit Corporation (incl. Church-related),Basic,32,,,1400 EAST CHURCH STREET,SANTA MARIA,93454,300-499,District 19,District 35,ORCUTT/SANTA MARIA,Urban,General Acute Care Hospital,37239,30177,3,11680,8546,10450,8305,6348,6389,5178,3554,3957,3012,,1168,1204,41992,94,2536,1879,18546,418,403,15,48,,943,310,,65102,75,4,54,3,40,4,,,6987,11781,1831,42683,3863,274,2356,25,,254,129,1193,4319,1776,894,800,3739,3261,12826,2244,4121,1430,1650,8500,2980,14772,150,12,4968,2054,517,54,33,21,202,,53160,2764,342,14,3277,1,67419,410,48779,18230,3635,3492,,173,447,533,531,969,1176,1230,1759,143,166,,172,109,2745,11,286,182,3622,140,76,294,1320,197,7,20,137,45,3841,1049,,,1,,,,1963,3778,146,1140,100,,74,81,165,1166,1171,12,339,5,418,1443,757,80,175,159,731,110,194,8,2,2,35,218,578,128,29,1,12,5747,54,301,14,41,3,1,,,7127,58,5857,1212
2017,106420514,420514,SANTA BARBARA,SANTA BARBARA COTTAGE HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,25,,,400 W. PUEBLO STREET,SANTA BARBARA,93105,300-499,District 19,District 37,GOLETA NORTH/MISSION CANYON/MONTECITO/RIVIERA/SANTA BARBARA NORTH,Urban,General Acute Care Hospital,18435,18533,1,3153,3324,5979,4597,4020,4725,4226,2916,3315,714,,657,1147,10840,36,355,1259,22675,42,536,,51,,254,264,14,34890,189,3,9,17,673,17,10,,12830,19358,926,460,3395,,660,20,,138,143,1114,2308,585,510,341,1664,908,8135,3581,2157,1122,1193,2894,1212,8238,46,179,3171,1284,369,76,19,26,126,1,27214,1655,1057,3,1789,,36969,334,31526,5109,4546,4810,,222,603,592,749,1312,1656,1592,2329,96,205,,154,221,1905,12,53,190,6821,68,,330,528,229,22,46,443,11,6275,1367,1,,35,1,,,1665,4480,354,2651,206,,48,96,289,1697,1266,15,324,10,336,1196,1170,1093,222,330,741,143,336,12,8,8,16,422,877,203,31,29,11,6891,131,664,3,60,26,5,2,1,9356,90,8395,871
2017,106420522,420522,SANTA BARBARA,SANTA YNEZ VALLEY COTTAGE HOSPITAL,Non-profit Corporation (incl. Church-related),Standby,8,SMALL/RURAL,,2050 VIBORG ROAD,SOLVANG,93463,1-49,District 19,District 37,BUELLTON/LOS OLIVOS/SANTA YNEZ/SOLVANG,Rural,General Acute Care Hospital,4802,4183,,824,821,998,846,780,1131,1178,1100,1173,134,,142,128,1804,119,45,31,6716,88,47,4,7,,67,2,1,8086,5,,2,7,668,1,,,2350,5649,328,115,543,,77,1,1,39,32,316,669,180,145,105,409,198,2279,299,530,219,258,940,333,1950,5,30,855,242,30,5,7,3,31,,6415,533,160,2,672,,8985,62,8292,631,138,95,,1,3,4,6,10,39,49,121,,,,1,,13,1,,,218,19,,6,14,4,,,2,2,143,43,,,,,,,7,179,4,43,,,,,4,30,21,1,11,,20,30,14,1,5,4,77,10,5,,,,,7,25,,,,2,186,4,9,,,,,,,233,1,229,3
2017,106430705,430705,SANTA CLARA,REGIONAL MEDICAL OF SAN JOSE,Investor - Corporation,Basic,42,,,225 NORTH JACKSON AVENUE,SAN JOSE,95116,200-299,District 15,District 27,BERRYESSA/EAST SAN JOSE/MILPITAS EAST,Urban,General Acute Care Hospital,46156,38362,,12981,10796,14724,12653,10243,8956,5872,3287,2746,2260,,15423,3717,52066,7,642,,12663,1615,2249,16,198,14,318,240,25,79644,99,3,8,4,79,6,,,53636,9764,1008,11077,9033,,2016,14,,198,127,1198,5339,2529,926,1257,5369,3682,18570,2951,5001,1743,1754,10309,3362,18107,66,209,5362,3542,1058,36,26,12,247,5,64208,4681,269,10,4852,1,84518,6263,58284,19971,7399,7213,1,217,919,1100,1342,2129,2496,2625,3727,27,31,,5368,570,5397,3,186,,3089,410,454,546,1802,261,22,31,179,41,8534,2308,13,,12,,,,4151,6996,671,2426,368,1,508,176,271,2953,1703,40,807,14,890,2178,1945,217,269,423,1141,276,780,4,4,13,1,185,930,481,70,74,12,12243,183,296,3,111,19,5,,1,14613,3318,9118,2177
2017,106430763,430763,SANTA CLARA,EL CAMINO HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,28,,,2500 GRANT ROAD,MOUNTAIN VIEW,94040,300-499,District 13,District 24,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,General Acute Care Hospital,27382,22464,,5276,4722,6828,7568,5912,5841,4398,3607,4615,1079,,10995,1786,5555,18,9497,126,21869,650,655,1,90,3,58,186,5,47450,394,71,111,24,111,16,21,,11154,9993,3862,21497,3340,,1037,10,,131,76,1335,2898,1142,836,582,3168,1286,12074,1985,3234,1336,723,4440,1594,11885,74,385,4148,1319,216,68,17,21,217,1,36018,3224,881,,3331,,49846,2723,42551,4572,5675,4673,,98,544,834,833,1246,1611,1731,3400,48,3,,2354,309,987,6,555,36,6101,148,155,376,1581,291,,54,145,21,5403,2167,3,,4,,,,1187,5679,730,2752,,,421,126,322,1921,1423,11,407,4,602,1434,933,706,234,236,1009,266,239,11,18,2,23,515,735,37,4,74,16,8235,163,508,2,34,23,2,,,10348,1005,8998,345
2017,106430779,430779,SANTA CLARA,GOOD SAMARITAN HOSPITAL-SAN JOSE,Investor - Corporation,Basic,25,,,2425 SAMARITAN DRIVE,SAN JOSE,95124,300-499,District 15,District 28,CAMBRIAN VILLAGE WEST/CAMPBELL SOUTH/LOS GATOS/MONTE SERENO/SAN TOMAS,Urban,General Acute Care Hospital,27127,20031,,5656,4994,6151,6858,5719,5539,3947,3451,3762,1081,,6061,1510,10929,18,4566,17,24057,407,450,9,71,86,8,264,13,45662,111,,11,4,30,27,,5,12124,9384,711,22393,2546,,2011,17,,165,136,1304,2989,965,611,545,2792,1186,11194,1531,2867,1057,779,4376,1538,11036,59,225,4086,1428,206,32,2,17,145,9,35234,2626,93,10,3040,5,47158,1063,44824,1271,7077,4301,,201,774,1895,747,1125,1311,1894,3050,138,243,,2189,239,1414,7,795,3,6731,165,109,370,1037,298,1,28,231,33,7268,1807,13,6,12,,,,956,5425,363,4456,177,1,2212,126,346,1935,1377,19,391,11,528,1271,839,151,253,365,950,176,378,11,2,6,31,170,648,24,4,63,6,10131,116,178,1,30,,7,,,11378,632,10500,246
2017,106430837,430837,SANTA CLARA,O'CONNOR HOSPITAL,Non-profit Corporation (incl. Church-related),Basic,23,,,2105 FOREST AVENUE,SAN JOSE,95128,300-499,District 10,District 28,SAN JOSE NORTHWEST,Urban,General Acute Care Hospital,25058,19862,,7100,5241,7876,6718,5014,4458,2868,1927,2263,1455,,6128,2149,25337,17,988,83,10218,337,2036,,41,16,9,99,,42148,225,6,,1,2,,,,24339,5490,1321,9510,4260,,859,11,,50,25,674,2324,1390,413,653,2750,922,9149,1163,2559,676,2591,6125,1973,10587,26,70,3115,1251,356,8,32,5,148,1,34984,1940,455,,2552,3,44920,1287,36634,6999,3464,2983,,101,266,434,541,818,953,1124,2017,89,104,,1465,251,1983,4,117,3,2624,103,107,195,425,109,8,6,30,63,4083,1317,,,1,,,,1220,3222,329,1505,171,,43,103,152,1180,1067,18,363,6,384,972,465,93,151,172,781,219,244,2,,1,31,145,372,28,9,1,5,5365,57,438,,27,,,,,6447,639,5228,580
2017,106430883,430883,SANTA CLARA,SANTA CLARA VALLEY MEDICAL CENTER,City or County,Comprehensive,24,,Teaching,751 SOUTH BASCOM AVENUE,SAN JOSE,95128,500+,District 15,District 28,SAN JOSE NORTHWEST,Urban,General Acute Care Hospital,32711,34830,4,2621,4132,12041,12456,10999,12503,8289,2657,1239,608,,3295,4042,16608,108,31559,152,11781,144,4951,3,95,1,1213,2257,710,57597,247,3,21,12,277,9,5,,36513,6004,6250,13159,5619,,1627,22,,167,165,1540,3597,1336,1236,1208,3966,1478,12231,3180,7017,1298,1625,5520,3278,17027,27,,37,77,32,,4,,10,,66744,27,566,,48,,67545,5037,50094,12414,5560,7691,,370,1178,1455,1692,3060,2658,1359,1047,101,331,,1789,675,4677,20,2999,25,3066,135,454,322,62,141,169,47,130,146,9844,1481,1,4,219,,96,,6396,1609,1179,1729,2338,,60,157,368,1978,1636,44,788,34,485,1709,2233,982,288,437,911,373,692,21,3,32,20,551,799,656,137,6,171,9358,304,1033,10,156,58,,3,9,13251,1753,9288,2210
2017,106430905,430905,SANTA CLARA,STANFORD HEALTH CARE,Non-profit Corporation (incl. Church-related),Basic,54,,Teaching,300 PASTEUR DRIVE,PALO ALTO,94305,500+,District 13,District 24,LOS ALTOS/LOS ALTOS HILLS/PALO ALTO CENTRAL/STANFORD,Urban,General Acute Care Hospital,29105,25082,7,9633,7194,8124,6985,5330,5306,4017,2715,2365,2525,,7871,3695,19354,80,5668,411,17115,188,,,58,,46,194,,50448,145,2844,136,5,126,4,,,6236,4160,21063,19618,3117,,1485,51,1,335,170,988,2966,1159,740,946,2742,1534,9913,1719,4461,1434,1099,4119,1654,16500,178,438,3844,2132,262,36,20,43,145,9,41611,1883,1174,6,2583,8,54194,1682,43098,9414,5903,5946,1,153,844,1080,1236,1899,2260,1927,2451,,,,2008,816,2104,35,960,140,5787,176,,434,2078,411,4,94,174,3,6817,1640,,2,,,17,,2070,5932,693,2720,435,,55,236,811,1879,1576,12,513,26,484,1499,1972,727,269,385,834,185,337,31,,19,,1387,976,361,49,147,28,6784,177,1815,3,81,39,,1,2,11850,931,9974,945
